R,,    86 .persp.R
R,,   145 .graphics.R
R,,    37 .image.R
R,,   394 .Hershey.R
R,,   443 .plot.R
R,,    35 .lines.R
R,,   239 .barplot.R
R,,   210 .hist.R
R,,   327 .polygon.R
R,,    77 .pie.R
R,,   110 .axis.R
R,,    24 .box.R
R,,    68 .assocplot.R
R,,    28 .title.R
R,,   141 .cdplot.R
R,,    31 .arrows.R
R,,    37 .text.R
R,,   208 .stars.R
R,,   131 .dotchart.R
R,,    77 .symbols.R
R,,    39 .strwidth.R
R,,   108 .sunflowerplot.R
R,,   287 .legend.R
R,,   123 .stripchart.R
R,,    48 .grid.R
R,,    24 .mtext.R
R,,    66 .par.R
R,,   371 .datetime.R
R,,    44 .raster.R
R,,    29 .locator.R
R,,   316 .fourfoldplot.R
R,,    46 .rect.R
R,,    95 .layout.R
R,,    88 .smoothScatter.R
R,,    27 .segments.R
R,,   123 .matplot.R
R,,    67 .curve.R
R,,    38 .rug.R
R,,   355 .coplot.R
R,,    78 .persp.R
R,,   124 .plot.design.R
R,,    85 .contour.R
R,,    29 .stem.R
R,,   174 .pairs.R
R,,    58 .identify.R
R,,    32 .zzz.R
R,,   195 .spineplot.R
R,,   181 .screen.R
R,,    35 .points.R
R,,   108 .filled.contour.R
R,,   413 .mosaicplot.R
R,,    52 .abline.R
R,,   349 .boxplot.R
R,,    32 .units.R
R,,   149 .image.R
R,,   152 .assign.R
R,,    77 .srcref.R
R,,    96 .curexpr.R
R,,    90 .envir.R
R,,   121 .vischk.R
R,,    16 .jit.R
R,,    26 .loop.R
R,,    98 .switch.R
R,,   104 .basics.R
R,,    65 .const.R
R,,  3453 .cmp.R
R,,    50 .scoping.R
R,,    33 .error.catching.R
R,,   143 .is.things.R
R,,    82 .recursion.R
R,,   143 .baseloader.R
R,,   130 .makebasedb.R
R,,    19 .plot.R
R,,    55 .debug.R
R,,    30 .range.R
R,,    53 .autoload.R
R,,    24 .max.col.R
R,,   212 .dcf.R
R,,    43 .attr.R
R,,   124 .stop.R
R,,    58 .scale.R
R,,    35 .dump.R
R,,    51 .utils.R
R,,    21 .quit.R
R,,    30 .assign.R
R,,    56 .ifelse.R
R,,    76 .mapply.R
R,,    39 .pretty.R
R,,    82 .as.R
R,,    42 .match.fun.R
R,,    55 .time.R
R,,  1007 .library.R
R,,    32 .toString.R
R,,    27 .zapsmall.R
R,,    43 .structure.R
R,,    49 .rle.R
R,,    24 .replace.R
R,,   129 .octhex.R
R,,    32 .dput.R
R,,    83 .methodsSupport.R
R,,    50 .formals.R
R,,   148 .duplicated.R
R,,    39 .svd.R
R,,    34 .conflicts.R
R,,    81 .solve.R
R,,   177 .seq.R
R,,    67 .expand.grid.R
R,,   114 .warnings.R
R,,   412 .version.R
R,,   524 .all.equal.R
R,,   231 .attach.R
R,,    52 .TAOCP.R
R,,   298 .source.R
R,,   254 .qr.R
R,,    29 .utilities.R
R,,   212 .Defunct.R
R,,    73 .parse.R
R,,    80 .sapply.R
R,,    36 .chol.R
R,,    37 .license.R
R,,    72 .cut.R
R,,    53 .bindenv.R
R,,    32 .zdatetime.R
R,,   613 .grep.R
R,,    65 .interaction.R
R,,   196 .load.R
R,,    88 .frametools.R
R,,    32 .unlist.R
R,,    23 .environment.R
R,,    55 .zdynvars.R
R,,    22 .write.R
R,,    21 .rev.R
R,,    23 .allnames.R
R,,    30 .options.R
R,,   202 .character.R
R,,    29 .bitwise.R
R,,    77 .kronecker.R
R,,    47 .userhooks.R
R,,   134 .RNG.R
R,,    23 .eapply.R
R,,  1773 .namespace.R
R,,    52 .rank.R
R,,  1499 .datetime.R
R,,   186 .merge.R
R,,   178 .taskCallback.R
R,,    85 .message.R
R,,   148 .matrix.R
R,,    39 .lapply.R
R,,    35 .Scripts.R
R,,    81 .match.R
R,,    56 .mode.R
R,,    45 .sink.R
R,,    92 .eval.R
R,,    45 .sets.R
R,,   216 .dynload.R
R,,    30 .is.R
R,,    58 .tapply.R
R,,    41 .diff.R
R,,   136 .system.unix.R
R,,    23 .callCC.R
R,,    20 .builtins.R
R,,    23 .temp.R
R,,    36 .backsolve.R
R,,    32 .constants.R
R,,   261 .srcfile.R
R,,   152 .funprog.R
R,,   410 .factor.R
R,,   326 .table.R
R,,    79 .eigen.R
R,,    67 .backquote.R
R,,    33 .gl.R
R,,    50 .Deprecated.R
R,,   131 .print.R
R,,   104 .kappa.R
R,,    21 .replicate.R
R,,    48 .sys.R
R,,   495 .dates.R
R,,    29 .Bessel.R
R,,    51 .data.matrix.R
R,,    45 .raw.R
R,,    52 .which.R
R,,   152 .array.R
R,,    33 .paste.R
R,,    42 .mean.R
R,,    19 .withVisible.R
R,,    29 .aperm.R
R,,    66 .diag.R
R,,   229 .strwrap.R
R,,   435 .conditions.R
R,,   644 .zzz.R
R,,   255 .files.R
R,,    39 .vector.R
R,,    35 .identical.R
R,,    93 .serialize.R
R,,   452 .format.R
R,,    65 .outer.R
R,,    81 .traceback.R
